aX,aY,aZ,gX,gY,gZ
-1.629,0.644,0.306,-17.435,27.328,-250.137
-2.000,0.974,0.372,-30.244,12.443,-250.137
-2.000,1.283,0.582,-22.855,-16.740,-125.771
-2.000,1.298,0.710,14.260,-40.053,31.977
-1.996,1.024,0.562,43.565,-34.969,141.153
-1.320,0.699,0.473,63.771,-25.405,198.519
-0.708,0.521,0.315,73.366,-18.038,212.351
-0.333,0.472,0.152,64.115,-6.076,193.427
-0.199,0.465,0.117,50.718,4.901,165.176
-0.211,0.544,0.094,39.840,15.893,138.321
-0.236,0.612,0.042,28.115,26.641,119.198
-0.272,0.684,0.003,13.649,39.351,102.947
-0.308,0.779,0.043,-0.145,49.000,92.824
-0.379,0.843,0.142,-7.802,56.000,89.580
-0.419,0.865,0.218,-10.397,55.763,96.634
-0.402,0.883,0.260,-13.168,50.649,103.756
-0.324,0.872,0.329,-11.321,39.565,109.115
-0.269,0.882,0.327,-4.374,29.916,114.069
-0.194,0.858,0.269,-0.458,27.565,114.756
-0.128,0.868,0.237,-0.947,28.519,109.840
-0.100,0.875,0.240,-1.878,29.092,104.626
0.071,0.843,0.205,1.137,26.695,95.176
-0.021,0.831,0.212,-0.504,29.977,94.305
-0.042,0.882,0.145,-6.221,25.366,87.168
-0.054,0.897,0.174,-11.550,23.779,85.832
-0.057,0.896,0.224,-12.008,24.542,86.870
0.016,0.894,0.230,-10.748,23.458,83.000
0.026,0.900,0.235,-10.718,21.260,76.176
0.047,0.911,0.226,-11.710,19.771,71.916
0.099,0.904,0.259,-11.885,17.046,64.427
0.126,0.908,0.282,-9.809,14.893,54.015
0.103,0.915,0.271,-6.427,13.107,47.076
0.097,0.937,0.238,-4.221,13.649,43.710
0.113,0.924,0.226,-4.611,14.359,39.397
0.094,0.932,0.232,-5.160,14.061,33.298
0.082,0.941,0.240,-4.725,12.878,31.550
0.088,0.941,0.236,-4.847,11.244,30.489
0.079,0.939,0.245,-5.221,9.893,30.779
0.116,0.925,0.252,-5.305,10.504,28.702

0.757,0.733,0.369,-1.832,-6.206,-30.504
1.394,0.583,0.444,8.397,-30.504,-103.840
1.573,0.446,0.254,1.252,-56.832,-229.901
1.093,0.334,0.098,-28.832,-63.359,-250.137
0.596,0.250,0.336,-48.878,-67.099,-250.137
0.435,0.071,0.488,-38.634,-80.359,-250.137
0.271,0.022,0.389,-30.198,-69.542,-250.137
-0.250,0.078,0.393,-24.847,-42.321,-250.137
-0.861,0.222,0.339,-15.328,-9.931,-250.137
-1.716,0.598,0.308,-23.344,16.794,-250.137
-2.000,1.007,0.406,-34.687,6.160,-250.137
-2.000,1.295,0.607,-21.153,-20.046,-132.947
-2.000,1.290,0.755,18.305,-38.550,40.153
-2.000,0.985,0.608,53.832,-41.443,160.718
-1.278,0.582,0.493,68.214,-36.336,216.298
-0.577,0.443,0.383,75.130,-28.695,212.176
-0.238,0.435,0.239,68.504,-10.458,174.649
-0.214,0.497,0.169,56.809,5.557,138.427
-0.353,0.586,0.115,49.344,21.504,115.870
-0.488,0.688,0.072,39.191,35.130,110.031
-0.561,0.756,0.034,25.038,46.740,115.557
-0.558,0.813,0.032,7.099,53.382,123.908
-0.547,0.836,0.118,-8.595,57.565,132.527
-0.525,0.844,0.226,-14.214,55.000,144.710
-0.417,0.819,0.304,-10.977,51.015,154.412
-0.324,0.806,0.316,-5.870,44.382,159.794
-0.181,0.805,0.286,-3.206,42.511,162.176
-0.076,0.789,0.258,-2.420,41.023,156.802
-0.034,0.807,0.209,-5.695,41.687,147.962
0.008,0.772,0.292,-6.374,41.901,140.313
0.083,0.781,0.163,-15.954,41.405,137.954
0.116,0.816,0.231,-19.863,34.336,121.863
0.099,0.842,0.219,-21.824,31.580,114.885
0.135,0.850,0.274,-22.443,30.221,112.290
0.193,0.843,0.312,-17.695,27.389,104.786
0.238,0.845,0.290,-14.534,25.916,91.908
0.219,0.881,0.287,-14.718,24.481,81.809
0.220,0.887,0.305,-13.038,24.450,75.137
