aX,aY,aZ,gX,gY,gZ
-0.128,1.014,-0.104,5.985,4.550,-3.573

0.186,0.692,-0.950,-153.626,5.573,-5.450
0.110,0.626,-1.140,-250.137,-1.427,-30.023
-0.175,0.528,-1.060,-250.137,-6.649,-16.733
-0.087,0.347,-0.652,-250.137,25.840,14.412
0.263,0.086,-0.048,-250.137,51.565,11.000
0.297,-0.003,0.706,-250.137,59.626,-43.023
0.088,0.056,1.445,-250.137,56.069,-78.351
-0.210,0.245,2.000,-250.137,47.191,-78.817
-0.387,0.493,2.000,-250.137,33.038,-55.672
-0.522,0.490,2.000,-108.099,-5.214,-18.344
-0.479,0.472,2.000,4.473,-28.656,15.992
-0.332,0.392,1.613,51.649,-47.099,35.718
-0.197,0.475,1.370,82.359,-39.878,44.924
-0.100,0.499,1.276,115.679,-29.985,57.718
0.080,0.474,1.163,151.237,-9.565,61.908
0.130,0.482,1.060,178.160,-0.695,55.260
0.171,0.531,0.938,198.130,-3.702,47.344
0.132,0.578,0.778,217.336,-4.679,37.740
0.063,0.604,0.642,227.832,-0.855,36.756
0.042,0.652,0.521,230.618,6.656,39.046
0.041,0.639,0.443,225.863,11.389,44.481
0.089,0.676,0.361,215.725,10.603,44.115
0.074,0.706,0.305,204.473,12.748,35.412
0.058,0.734,0.228,189.550,3.008,38.557
0.153,0.789,0.125,166.733,-5.901,37.878
0.213,0.833,0.065,137.618,1.466,30.504
0.193,0.890,0.089,108.405,4.840,27.061
0.212,0.895,0.211,94.099,6.206,23.076
0.176,0.867,0.263,97.763,5.267,19.099
0.168,0.835,0.248,108.939,1.084,10.015
0.132,0.878,0.118,113.229,-2.084,0.985
0.095,0.935,0.022,101.282,-7.870,2.038
0.079,0.950,-0.019,79.641,-12.695,7.557
0.121,0.955,-0.001,64.557,-10.542,10.649
0.148,0.939,0.010,58.954,-4.824,8.290
0.168,0.933,-0.021,51.168,-2.733,2.519
0.110,0.957,-0.050,37.443,-2.115,-2.336
0.050,0.979,-0.021,27.229,-7.168,0.458
0.068,1.003,0.035,28.252,-3.947,10.916
0.152,0.977,0.037,27.427,-10.840,16.275
0.206,0.955,0.057,27.489,-21.779,11.427
0.219,0.950,0.022,30.351,-19.076,3.618
0.180,0.954,-0.007,31.290,-14.008,-1.321
0.166,0.960,-0.056,27.603,-10.969,-2.885
0.156,0.996,-0.091,18.573,-5.534,-3.832
0.120,0.999,-0.067,8.992,-0.466,-1.817
0.113,1.011,0.010,5.870,0.328,3.267
0.141,1.002,0.094,11.550,-1.656,7.008
0.159,0.969,0.109,24.260,-5.870,4.634
0.161,0.977,0.057,36.634,-5.969,1.740

0.270,0.758,-0.785,-79.267,-26.038,-26.038
0.232,0.674,-1.083,-139.069,-26.649,-38.779
0.170,0.595,-1.365,-225.634,-18.366,-46.122
0.146,0.453,-1.526,-250.137,-4.824,-48.863
0.059,0.260,-1.387,-250.137,-2.489,-42.542
0.122,-0.066,-0.678,-250.137,37.252,-33.511
0.173,-0.289,0.180,-250.137,47.641,-57.733
0.030,-0.252,1.199,-250.137,58.519,-78.053
-0.290,0.048,2.000,-250.137,74.664,-60.145
-0.306,0.216,2.000,-250.137,4.786,-26.618
-0.133,0.228,2.000,-215.244,-26.924,-20.252
-0.152,0.307,2.000,-39.962,-32.641,-14.969
-0.286,0.438,1.952,67.687,-31.878,9.061
-0.159,0.434,1.458,95.794,-24.252,32.008
0.074,0.401,1.329,115.969,-14.779,37.863
0.211,0.405,1.237,144.115,-3.038,31.405
0.276,0.441,1.119,167.031,3.809,18.519
0.245,0.479,1.066,186.939,0.466,4.969
0.164,0.512,0.950,214.023,-1.321,-2.443
0.115,0.578,0.789,235.527,5.168,-4.015
0.029,0.601,0.619,247.924,7.947,2.122
0.018,0.646,0.483,250.130,7.832,7.344
-0.021,0.654,0.384,249.802,15.557,14.794
-0.050,0.715,0.303,237.931,15.511,21.939
