aX,aY,aZ,gX,gY,gZ
0.084,0.935,0.386,2.763,1.588,-0.611
0.091,0.934,0.375,6.053,-0.924,1.878
0.104,0.933,0.355,9.160,-2.221,4.061
0.105,0.921,0.335,11.565,-3.069,5.130
0.116,0.913,0.320,12.992,-3.916,5.618

0.225,0.924,-0.609,-123.130,11.588,2.565
0.216,0.828,-0.654,-176.603,21.924,0.466
0.240,0.760,-0.693,-222.023,31.679,-4.656
0.277,0.630,-0.687,-250.137,53.359,-13.939
0.263,0.503,-0.586,-250.137,74.511,-25.794
0.253,0.375,-0.480,-250.137,88.099,-39.000
0.260,0.268,-0.372,-250.137,103.344,-51.740
0.229,0.190,-0.241,-250.137,124.641,-64.565
0.203,0.106,-0.101,-250.137,147.725,-75.573
0.144,0.039,0.058,-250.137,170.718,-86.626
0.044,0.001,0.271,-250.137,194.893,-100.221
-0.027,-0.006,0.494,-250.137,206.504,-111.053
-0.142,-0.043,0.779,-250.137,201.115,-116.481
-0.237,-0.075,1.084,-250.137,191.115,-117.916
-0.323,-0.094,1.386,-250.137,188.748,-117.870
-0.425,-0.153,1.633,-250.137,188.221,-115.145
-0.610,-0.226,1.914,-250.137,174.817,-106.008
-0.729,-0.236,2.000,-250.137,147.244,-93.061
-0.809,-0.235,2.000,-227.153,116.389,-75.794
-0.866,-0.232,2.000,-154.412,81.962,-56.489
-0.883,-0.204,2.000,-84.916,42.412,-35.878
-0.867,-0.158,2.000,-21.496,-0.107,-10.977
-0.811,-0.147,2.000,31.351,-32.733,12.718
-0.686,-0.134,1.981,80.244,-58.092,39.420
-0.591,-0.137,1.786,108.595,-69.725,54.840
-0.490,-0.102,1.597,131.130,-76.115,65.641
-0.373,-0.052,1.409,149.885,-78.649,73.107
-0.254,-0.000,1.261,163.802,-76.130,77.282
-0.179,0.044,1.145,171.160,-73.595,77.679
-0.124,0.082,1.045,176.611,-71.229,75.198
-0.083,0.116,0.977,181.038,-71.328,70.397
-0.040,0.154,0.877,184.527,-72.450,62.504
-0.013,0.198,0.802,185.962,-72.176,54.656
0.012,0.235,0.745,186.458,-71.084,45.924
0.017,0.264,0.718,184.832,-67.931,37.160
0.014,0.304,0.659,182.176,-62.954,28.099
-0.002,0.345,0.623,177.282,-56.985,18.244
-0.016,0.390,0.603,170.725,-53.069,9.947
-0.031,0.433,0.582,164.229,-50.756,5.641
-0.042,0.463,0.574,157.092,-48.786,4.679
-0.062,0.502,0.546,151.817,-46.672,5.733
-0.053,0.528,0.515,146.542,-40.115,8.168
-0.044,0.563,0.516,140.603,-29.107,12.137
-0.037,0.587,0.512,132.359,-16.405,16.061
-0.040,0.625,0.530,123.542,-9.053,19.290
-0.043,0.634,0.542,115.458,-7.611,21.847
-0.042,0.638,0.570,109.183,-11.153,23.435
-0.037,0.645,0.574,104.107,-15.069,24.031
-0.025,0.643,0.582,99.473,-18.198,24.405
0.000,0.663,0.588,95.458,-20.282,24.191
0.024,0.658,0.583,93.038,-19.802,23.794
0.038,0.652,0.594,92.626,-20.427,22.771
0.054,0.656,0.581,93.534,-20.931,21.046
0.062,0.667,0.559,95.061,-20.282,17.588
0.078,0.675,0.548,95.656,-19.733,14.038
