aX,aY,aZ,gX,gY,gZ
0.142,0.986,-0.047,37.527,-11.420,15.634
0.149,0.990,-0.067,30.947,-8.305,13.260
0.150,0.987,-0.058,25.046,-5.130,10.802
0.147,0.987,-0.062,18.603,-2.664,8.069
0.151,0.991,-0.070,12.328,1.023,5.664
0.135,0.993,-0.054,5.725,2.695,4.000
0.135,1.000,-0.034,-0.252,1.603,3.168
0.141,1.000,-0.035,-4.634,0.992,2.237
0.142,1.001,-0.030,-7.580,2.321,1.420
0.146,1.010,-0.000,-8.855,4.328,0.710
0.131,0.990,0.013,-8.901,5.198,0.061
0.124,0.987,0.035,-8.084,3.847,-1.061
0.120,0.986,0.037,-4.580,3.504,-2.038
0.120,0.981,0.040,-0.321,7.221,-2.992
0.105,0.989,0.050,4.313,9.473,-3.229
0.096,0.985,0.054,7.824,9.107,-3.130
0.098,0.990,0.062,10.595,8.924,-2.847
0.095,0.999,0.043,13.710,9.985,-2.031
0.094,1.001,0.052,16.130,9.298,-1.702
0.085,0.999,0.054,17.794,6.420,-1.450
0.092,1.006,0.028,19.847,4.122,-0.977
0.095,1.013,0.014,21.763,3.328,0.718
0.094,1.013,0.021,22.847,2.115,2.221
0.100,1.009,-0.019,22.649,0.618,3.405

0.196,0.928,-0.653,-150.840,-9.092,-43.878
0.213,0.879,-0.739,-191.366,15.504,-44.435
0.203,0.785,-0.801,-235.779,47.656,-45.221
0.136,0.650,-0.761,-250.137,83.397,-50.298
0.076,0.485,-0.672,-250.137,110.863,-61.252
-0.015,0.359,-0.503,-250.137,119.557,-76.183
-0.069,0.268,-0.300,-250.137,114.458,-87.901
-0.132,0.190,-0.083,-250.137,99.099,-93.664
-0.153,0.143,0.075,-250.137,88.313,-93.389
-0.166,0.122,0.267,-250.137,83.595,-90.046
-0.195,0.093,0.528,-250.137,79.267,-82.412
-0.200,0.085,0.772,-250.137,79.626,-76.679
-0.198,0.079,0.981,-250.137,81.153,-73.336
-0.228,0.073,1.220,-250.137,87.214,-71.420
-0.257,0.010,1.413,-250.137,93.405,-70.939
-0.326,-0.040,1.715,-250.137,96.740,-70.702
-0.409,-0.034,1.987,-250.137,91.878,-68.824
-0.465,-0.028,2.000,-207.336,78.718,-63.137
-0.546,-0.006,2.000,-140.481,60.702,-54.450
-0.604,0.051,2.000,-77.252,33.550,-40.763
-0.610,0.081,2.000,-17.672,-1.351,-22.191
-0.558,0.143,2.000,36.664,-27.359,-0.672
-0.501,0.153,1.964,73.702,-40.527,16.344
-0.432,0.158,1.791,99.305,-48.870,29.099
-0.360,0.175,1.619,118.153,-53.008,38.084
-0.286,0.205,1.441,132.511,-52.878,43.603
-0.232,0.224,1.295,144.908,-49.611,46.710
-0.184,0.242,1.163,154.870,-46.992,48.115
-0.165,0.264,1.070,162.611,-46.885,46.901
-0.135,0.291,0.967,168.107,-46.802,45.053
-0.114,0.309,0.875,172.473,-45.069,42.023
-0.121,0.321,0.817,174.924,-40.366,38.466
-0.098,0.364,0.736,175.389,-38.336,35.099
-0.087,0.410,0.676,176.336,-38.511,33.389
-0.113,0.424,0.646,178.023,-37.229,32.618
-0.118,0.442,0.581,176.611,-33.885,31.344
-0.121,0.502,0.567,172.344,-30.603,29.893
-0.095,0.548,0.530,166.496,-26.565,30.519
-0.086,0.596,0.512,159.908,-20.084,32.282
-0.076,0.634,0.501,154.275,-14.450,33.542
-0.076,0.654,0.505,148.084,-10.176,34.550
-0.071,0.676,0.492,142.122,-8.305,34.107
-0.053,0.705,0.496,136.214,-6.679,34.115
-0.034,0.728,0.487,130.908,-3.176,35.092
-0.030,0.739,0.497,127.603,-2.099,36.061
-0.028,0.738,0.488,126.603,-4.046,37.550
-0.022,0.730,0.478,127.733,-6.260,38.954
-0.006,0.731,0.465,130.084,-6.908,40.252
0.006,0.743,0.448,131.855,-6.824,41.084
0.024,0.758,0.422,132.397,-6.901,40.992
0.043,0.764,0.407,131.687,-5.473,40.832
0.042,0.778,0.382,129.573,-5.542,39.412
0.051,0.791,0.350,126.237,-5.939,37.298
0.069,0.814,0.320,123.282,-7.145,36.351
0.083,0.837,0.282,121.794,-8.031,36.366
0.102,0.853,0.276,119.725,-7.160,36.473
0.112,0.861,0.253,117.298,-6.061,35.794
0.113,0.855,0.230,113.817,-5.099,34.015
0.132,0.854,0.209,109.023,-4.931,31.626
0.148,0.873,0.198,104.008,-5.260,29.122
0.144,0.882,0.177,100.130,-6.153,25.924
0.128,0.866,0.155,96.450,-4.656,22.145
0.117,0.870,0.176,91.878,-3.908,17.298
0.112,0.884,0.134,86.763,-4.145,13.252
0.129,0.910,0.115,82.183,-1.389,10.511
0.131,0.925,0.103,78.618,4.298,10.214
0.120,0.937,0.114,75.427,6.351,10.733
0.115,0.938,0.123,72.748,6.443,11.176
0.115,0.942,0.104,70.366,4.634,11.382
0.115,0.942,0.095,68.374,1.344,10.695
0.116,0.944,0.086,66.000,-2.008,9.420
0.119,0.949,0.071,63.305,-4.573,8.198
0.113,0.958,0.060,58.855,-6.389,7.160
0.110,0.955,0.052,53.580,-5.870,6.107
0.105,0.958,0.050,48.901,-4.695,4.542
0.109,0.965,0.027,44.954,-4.924,4.481
0.112,0.971,0.025,41.229,-3.260,5.023
0.112,0.970,0.032,37.450,-2.092,5.176
0.106,0.975,0.043,33.641,-2.374,5.351
0.097,0.980,0.020,31.198,-2.565,5.252
0.112,0.982,0.028,29.855,-0.656,6.115
0.106,0.993,0.047,28.779,-0.489,7.053
0.097,0.993,0.055,27.153,-2.397,8.595
0.109,0.995,0.047,26.366,-3.550,9.557
0.105,0.990,0.052,25.954,-3.954,11.221
0.106,0.988,0.054,26.038,-4.878,12.519
0.104,0.976,0.062,25.695,-5.565,12.893
0.111,0.976,0.055,25.038,-6.076,12.405
0.119,0.983,0.050,25.076,-4.969,11.305
0.123,0.987,0.038,25.908,-2.374,10.962
0.119,0.979,0.044,26.557,-1.298,11.153
0.125,0.984,0.037,26.954,-2.214,11.435
0.141,0.987,0.027,27.252,-4.275,11.756
0.140,0.981,0.031,26.580,-4.000,11.168
0.142,0.983,0.022,25.305,-3.885,9.901
0.150,0.991,0.009,24.298,-5.046,9.359
0.148,0.979,-0.006,24.191,-4.351,9.282
0.152,0.988,-0.010,24.183,-3.031,9.275
0.157,0.983,-0.016,23.427,-4.092,9.443
0.156,0.987,-0.013,21.519,-6.069,9.450
0.167,0.983,-0.030,19.656,-8.725,8.809
0.178,0.974,-0.039,17.824,-9.405,7.672
0.179,0.971,-0.050,15.664,-7.130,5.206
0.187,0.978,-0.066,14.023,-3.466,2.779
0.174,0.969,-0.063,12.344,0.153,0.267
0.173,0.972,-0.070,10.481,3.672,-2.008
0.156,0.975,-0.064,9.885,6.664,-3.885
0.164,0.979,-0.076,9.893,8.092,-4.382
0.150,0.985,-0.045,10.145,6.969,-3.450
0.145,0.979,-0.047,10.305,4.748,-1.450
0.131,0.979,-0.025,9.916,2.260,0.321
0.115,0.991,-0.007,9.427,-0.023,1.725
0.148,0.987,-0.032,9.641,-1.756,3.107
0.138,0.994,-0.016,9.443,-2.733,4.641
0.157,1.002,-0.037,7.985,-2.954,5.641
0.146,0.996,-0.030,6.718,-1.802,6.115
0.154,1.006,-0.029,5.962,-2.443,6.115
0.163,0.999,-0.035,5.527,-2.977,6.122
0.161,1.001,-0.040,5.092,-1.359,5.924

0.252,0.916,-0.641,-107.336,-40.260,-40.573
0.283,0.929,-0.739,-146.313,-26.427,-45.809
0.278,0.867,-0.804,-189.901,-8.595,-49.740
0.307,0.788,-0.880,-247.076,25.924,-54.130
0.237,0.650,-0.764,-250.137,64.786,-60.626
0.170,0.470,-0.670,-250.137,99.420,-74.153
0.068,0.298,-0.477,-250.137,130.649,-94.443
-0.038,0.175,-0.221,-250.137,151.687,-111.267
-0.114,0.115,0.008,-250.137,157.176,-120.015
-0.265,0.071,0.359,-250.137,149.107,-121.137
-0.314,0.038,0.622,-250.137,141.244,-114.962
-0.350,0.049,0.899,-250.137,134.847,-104.931
-0.412,0.056,1.179,-250.137,117.550,-93.626
-0.421,0.057,1.437,-250.137,93.130,-81.557
-0.457,0.047,1.712,-250.137,65.832,-70.137
-0.499,0.062,1.933,-250.137,43.359,-61.519
-0.504,0.070,2.000,-232.985,28.458,-53.214
-0.557,0.099,2.000,-154.359,12.695,-40.802
-0.533,0.130,2.000,-78.328,-0.832,-24.122
-0.537,0.169,2.000,-13.153,-16.481,-5.664
-0.495,0.192,2.000,33.504,-23.412,10.076
-0.457,0.210,1.919,66.702,-27.038,23.450
-0.405,0.233,1.748,89.664,-32.122,34.084
-0.356,0.235,1.605,105.542,-36.519,41.160
-0.312,0.251,1.490,117.397,-41.183,45.718
-0.253,0.264,1.367,128.794,-45.290,48.359
-0.208,0.277,1.240,141.779,-48.046,49.756
-0.169,0.294,1.141,154.244,-48.237,49.458
-0.146,0.304,1.048,168.191,-47.618,48.122
-0.125,0.329,0.954,180.626,-45.847,46.718
-0.104,0.360,0.849,192.069,-44.145,45.382
-0.096,0.382,0.764,201.679,-39.221,44.008
-0.104,0.405,0.705,207.817,-31.641,42.573
-0.100,0.456,0.664,210.305,-26.626,41.748
-0.104,0.495,0.605,210.046,-26.511,41.687
-0.102,0.533,0.569,208.076,-29.985,42.191
-0.087,0.571,0.532,205.008,-32.527,42.420
-0.084,0.623,0.490,200.092,-34.328,41.916
-0.058,0.655,0.429,193.443,-32.710,40.977
-0.030,0.705,0.425,185.656,-26.580,40.412
-0.023,0.728,0.401,175.160,-20.313,41.099
-0.009,0.764,0.372,166.496,-20.840,43.000
0.004,0.768,0.349,160.328,-21.992,45.847
0.023,0.760,0.310,155.962,-21.580,47.809
0.037,0.770,0.292,152.664,-20.267,49.237
0.074,0.787,0.240,149.115,-17.954,50.252
0.092,0.791,0.224,144.115,-13.176,49.748
0.099,0.806,0.240,137.969,-11.397,48.427
0.115,0.818,0.215,132.137,-14.885,47.061
0.143,0.821,0.195,127.725,-19.397,45.046
0.158,0.829,0.155,123.534,-21.863,41.160
0.154,0.840,0.140,118.244,-22.237,36.542
0.179,0.863,0.123,112.252,-21.832,32.023
0.175,0.871,0.111,105.679,-19.611,27.557
0.193,0.873,0.083,99.008,-15.244,23.382
0.185,0.881,0.087,91.252,-9.176,20.015
0.183,0.899,0.079,83.832,-7.282,16.229
0.180,0.906,0.062,77.084,-7.718,12.832
0.182,0.899,0.062,72.656,-7.214,10.412
0.175,0.914,0.037,68.420,-6.145,7.756
0.179,0.922,0.036,64.504,-4.748,5.924
0.179,0.941,0.025,59.809,-0.130,3.969
0.168,0.944,0.025,55.122,1.611,1.634
0.158,0.945,0.023,51.130,-0.015,0.557
