aX,aY,aZ,gX,gY,gZ
0.198,0.384,-1.604,250.130,-76.962,7.763
0.203,0.378,-1.701,250.130,-51.649,-2.122
0.174,0.379,-1.799,193.481,-32.191,-15.527
0.163,0.386,-1.836,126.725,-15.099,-26.977
0.158,0.385,-1.843,53.023,3.389,-36.847
0.134,0.374,-1.797,-10.550,19.580,-43.534
0.098,0.382,-1.700,-65.435,34.176,-48.145
0.049,0.369,-1.562,-109.374,43.947,-51.702
0.002,0.371,-1.418,-144.618,49.947,-52.344
-0.012,0.397,-1.301,-171.634,58.679,-50.489
-0.032,0.414,-1.173,-187.916,72.153,-45.344
-0.021,0.454,-1.088,-197.427,84.664,-38.290
-0.037,0.509,-0.937,-204.198,91.275,-30.702
-0.015,0.572,-0.822,-211.237,87.855,-23.420
-0.003,0.628,-0.704,-216.802,78.649,-14.878
0.025,0.688,-0.635,-219.740,66.824,-6.527
0.053,0.739,-0.559,-220.565,58.344,1.237
0.100,0.786,-0.473,-219.718,54.382,7.092
0.125,0.828,-0.401,-219.817,53.824,10.489
0.144,0.845,-0.331,-219.863,56.282,11.916
0.156,0.871,-0.260,-219.992,59.718,10.695
0.172,0.885,-0.197,-219.901,65.954,7.740
0.168,0.887,-0.141,-218.695,71.740,2.695
0.170,0.885,-0.079,-216.176,77.160,-2.313
0.140,0.884,-0.018,-213.366,76.863,-6.626
0.141,0.885,0.033,-209.817,74.687,-9.244
0.120,0.884,0.066,-206.496,68.031,-10.634
0.109,0.875,0.096,-203.290,57.137,-11.710
0.109,0.897,0.127,-199.786,43.328,-11.466
0.129,0.901,0.157,-194.702,33.115,-10.489
0.143,0.866,0.192,-188.107,28.802,-8.641
0.133,0.847,0.212,-182.847,27.267,-8.840
0.135,0.866,0.237,-177.649,29.344,-11.878
0.136,0.861,0.252,-173.038,34.901,-17.282
0.137,0.867,0.245,-167.046,45.664,-23.595
0.113,0.872,0.274,-161.382,53.954,-29.733
0.106,0.909,0.323,-156.053,56.832,-35.527
0.094,0.889,0.346,-150.763,63.626,-37.939
0.060,0.877,0.390,-145.374,68.802,-39.939
0.036,0.874,0.439,-141.122,68.405,-40.519
0.017,0.891,0.468,-137.527,64.588,-39.855
-0.010,0.884,0.503,-132.565,55.802,-38.244
-0.013,0.878,0.523,-126.878,48.267,-35.756
-0.019,0.883,0.542,-118.450,41.740,-31.649
-0.021,0.865,0.566,-109.115,36.603,-26.603
-0.015,0.859,0.581,-99.641,32.947,-21.107
-0.015,0.860,0.589,-88.374,31.290,-16.069
-0.003,0.857,0.617,-77.191,28.954,-11.885
-0.007,0.851,0.635,-67.626,25.443,-8.763
0.007,0.844,0.646,-57.489,20.107,-6.298
0.011,0.830,0.651,-48.534,14.931,-5.252
0.027,0.829,0.655,-41.794,11.313,-5.099
0.023,0.833,0.646,-35.771,8.214,-5.939
0.034,0.818,0.648,-30.183,7.069,-7.000
