aX,aY,aZ,gX,gY,gZ
0.071,0.954,0.109,-32.023,5.046,-63.855
0.061,0.947,0.108,-35.458,6.305,-65.901
0.054,0.933,0.110,-39.687,7.504,-67.282
0.046,0.932,0.109,-44.427,7.664,-67.489
0.042,0.924,0.106,-48.695,8.626,-68.046
0.029,0.942,0.115,-51.466,11.573,-69.687
-0.000,0.936,0.136,-52.962,16.046,-70.779
-0.022,0.941,0.148,-53.626,18.626,-70.832
-0.061,0.952,0.169,-53.763,19.740,-69.626
-0.095,0.967,0.199,-53.519,19.901,-66.397
-0.132,0.984,0.209,-53.015,18.557,-61.359
-0.144,0.989,0.224,-52.061,18.824,-53.962
-0.160,0.989,0.242,-50.656,19.527,-45.076
-0.183,0.985,0.255,-48.626,20.802,-34.427
-0.177,0.984,0.261,-45.763,21.282,-21.794
-0.196,0.984,0.281,-42.947,21.069,-11.122
-0.186,0.980,0.298,-39.160,20.237,0.504
-0.185,0.970,0.316,-35.221,16.824,8.580
-0.166,0.964,0.323,-31.656,14.718,14.771
-0.148,0.956,0.338,-28.557,14.565,19.267
-0.132,0.946,0.350,-24.611,12.412,21.504
-0.119,0.940,0.362,-20.504,8.015,21.664
-0.093,0.934,0.379,-16.420,5.176,19.954
-0.081,0.921,0.359,-12.649,2.634,17.611
-0.060,0.905,0.369,-9.397,3.115,13.687
-0.044,0.909,0.358,-6.840,3.427,8.244
-0.033,0.906,0.359,-4.527,4.458,1.595
-0.031,0.902,0.353,-1.916,3.053,-4.137
-0.022,0.907,0.321,1.893,2.740,-9.366
-0.014,0.897,0.319,5.145,5.931,-11.992
-0.027,0.917,0.323,8.481,9.664,-14.550
-0.042,0.906,0.337,11.344,10.733,-17.130
-0.054,0.917,0.326,14.824,9.450,-19.298
-0.074,0.925,0.319,18.458,7.420,-20.099
-0.069,0.945,0.328,21.611,4.687,-19.878
-0.089,0.947,0.323,25.168,4.901,-17.931
-0.125,0.953,0.323,28.153,1.359,-15.435
-0.129,0.947,0.335,30.473,-5.115,-11.389
-0.132,0.958,0.313,32.947,-12.153,-6.603
-0.132,0.943,0.311,35.290,-13.344,-2.336
-0.134,0.949,0.304,37.069,-16.336,2.534
-0.130,0.943,0.300,37.840,-18.092,7.931
-0.124,0.951,0.302,37.756,-19.534,11.885
-0.110,0.953,0.278,37.084,-20.687,14.725
-0.101,0.951,0.269,35.817,-21.580,17.092
-0.084,0.968,0.253,34.145,-23.420,18.313
-0.063,0.973,0.237,32.504,-22.519,19.695
-0.042,0.958,0.207,30.397,-17.473,21.351
-0.029,0.963,0.192,28.695,-13.557,22.237
-0.013,0.963,0.170,26.382,-11.275,21.328
-0.023,0.958,0.173,23.557,-9.771,18.954

-0.356,1.122,0.367,-11.878,38.588,-15.733
-0.590,1.231,0.410,-10.969,57.076,-16.779
-0.906,1.288,0.524,-0.557,56.511,-1.733
-1.245,1.139,0.637,18.992,39.786,31.679
-1.337,1.109,0.641,40.000,25.870,80.924
-1.335,1.028,0.584,72.878,34.626,171.870
-1.376,1.097,0.616,101.511,20.710,250.130
-1.327,0.859,0.604,119.260,-3.061,250.130
-1.114,0.638,0.577,128.374,-57.847,250.130
-0.815,0.406,0.442,141.908,-117.397,250.130
-0.451,0.282,0.252,157.321,-160.473,250.130
-0.067,0.116,0.055,167.733,-172.725,250.130
0.298,0.023,-0.159,167.695,-174.962,250.130
0.725,-0.060,-0.379,154.786,-161.588,250.130
1.093,-0.070,-0.605,130.099,-125.160,250.130
1.479,-0.047,-0.783,98.664,-63.794,250.130
1.741,-0.014,-0.852,66.336,1.908,250.130
1.824,-0.036,-0.801,37.092,44.748,250.130
1.806,-0.040,-0.666,13.595,52.038,216.573
1.809,-0.034,-0.559,-12.321,33.695,122.191
1.805,0.003,-0.469,-34.611,5.924,19.031
1.781,0.008,-0.490,-44.679,3.069,-48.977
1.704,0.034,-0.472,-48.740,20.092,-97.183
1.552,0.075,-0.384,-49.565,43.504,-132.176
1.383,0.131,-0.279,-48.885,58.069,-158.656
1.197,0.188,-0.173,-45.550,62.473,-182.221
1.069,0.235,-0.097,-40.634,60.511,-198.130
0.967,0.282,-0.042,-36.168,60.550,-207.000
0.867,0.345,-0.064,-33.092,64.634,-212.031
0.788,0.425,0.003,-32.954,65.366,-216.527
0.671,0.493,0.054,-36.038,66.336,-217.649
0.598,0.571,0.114,-40.855,55.611,-215.168
0.560,0.612,0.153,-45.962,38.756,-208.084
0.531,0.665,0.135,-48.344,25.550,-199.321
0.508,0.704,0.126,-48.725,22.023,-189.511
0.469,0.741,0.119,-47.458,23.863,-175.588
0.433,0.776,0.137,-46.641,27.748,-161.641
0.417,0.809,0.149,-47.023,27.969,-148.802
0.396,0.822,0.180,-47.481,24.137,-134.939
0.378,0.841,0.183,-47.313,18.137,-123.672
0.351,0.856,0.195,-46.076,12.344,-115.527
0.322,0.879,0.221,-45.000,5.427,-108.137
0.303,0.898,0.218,-42.824,-0.733,-100.802
0.286,0.911,0.227,-38.275,-2.511,-91.985
0.255,0.917,0.229,-33.458,-3.053,-85.779
0.231,0.917,0.233,-27.870,-5.702,-78.244
0.207,0.908,0.230,-22.969,-10.336,-72.748
0.189,0.898,0.223,-16.969,-17.229,-66.756
0.192,0.904,0.227,-11.351,-21.435,-61.305
0.186,0.909,0.217,-6.771,-15.763,-58.466
0.177,0.941,0.214,-6.099,-12.763,-60.939
0.159,0.971,0.208,-9.412,-11.634,-65.649
0.150,0.990,0.173,-13.122,-8.252,-69.618
0.130,0.989,0.145,-14.924,0.382,-72.863
0.115,1.008,0.146,-16.519,10.466,-72.832
0.090,1.015,0.144,-18.099,18.008,-70.817
0.066,0.999,0.151,-19.229,22.420,-67.763
0.049,0.992,0.165,-19.870,21.435,-62.840
0.045,1.020,0.153,-18.908,18.443,-57.115
0.038,0.991,0.166,-17.466,19.962,-51.168
0.031,1.000,0.169,-16.893,18.298,-44.351
0.036,1.008,0.176,-17.756,13.664,-38.267
0.035,0.994,0.179,-19.511,11.069,-33.870
0.061,1.000,0.177,-21.183,10.489,-29.863
0.067,0.970,0.182,-22.748,12.275,-25.756
0.094,0.994,0.167,-23.298,16.008,-22.756
0.091,1.014,0.177,-22.847,18.779,-22.069
0.106,0.993,0.192,-22.977,19.504,-22.107
0.120,1.012,0.187,-19.885,24.092,-23.244
0.128,0.979,0.214,-17.061,31.466,-24.244
0.103,0.972,0.229,-14.389,32.130,-23.321
0.117,0.988,0.228,-12.863,31.466,-22.412
0.126,0.949,0.223,-11.275,36.977,-21.229
0.106,0.950,0.244,-10.924,40.412,-20.260
0.120,1.043,0.225,-10.137,37.802,-18.321
0.131,0.981,0.205,-9.137,41.687,-16.725
0.095,0.917,0.216,-9.061,49.443,-13.275
0.077,0.971,0.232,-7.733,44.435,-9.985
0.076,0.948,0.238,-6.504,42.573,-7.443
0.061,0.954,0.245,-4.962,41.160,-6.397
0.065,0.919,0.253,-4.000,37.809,-5.511
0.036,0.869,0.282,-4.412,31.557,-4.298
0.034,0.876,0.298,-5.336,19.702,-4.275
0.029,0.875,0.295,-6.198,9.672,-5.427
0.067,0.977,0.287,-5.664,-3.824,-7.542
0.081,0.975,0.269,-4.534,-8.313,-11.160
0.092,0.953,0.250,-3.191,-9.351,-13.962
0.114,0.958,0.240,-1.031,-5.153,-15.885
0.117,0.951,0.240,1.282,0.145,-18.359
0.107,0.944,0.247,2.122,1.748,-21.298
0.091,0.930,0.254,2.206,1.160,-24.618
0.100,0.934,0.258,0.908,-0.275,-27.878
0.095,0.924,0.270,-1.450,-4.450,-31.580
0.080,0.932,0.254,-3.527,-11.237,-36.954
0.093,0.934,0.241,-4.153,-13.008,-41.931
0.089,0.944,0.223,-4.000,-12.519,-45.802
0.073,0.945,0.220,-3.718,-8.557,-47.405
0.057,0.947,0.229,-3.275,-4.214,-47.160
0.028,0.951,0.218,-2.489,-3.298,-45.687
0.022,0.946,0.218,-1.473,-4.397,-43.794
0.004,0.956,0.225,-0.290,-3.504,-42.015
-0.000,0.951,0.234,-0.107,-2.702,-39.168
-0.007,0.959,0.242,-1.420,-4.191,-36.229
-0.003,0.969,0.235,-3.496,-6.389,-34.237
0.000,0.964,0.240,-4.779,-7.496,-32.427
-0.010,0.963,0.235,-5.130,-7.550,-31.817
-0.008,0.952,0.243,-5.443,-8.427,-32.214
-0.008,0.958,0.240,-5.427,-8.725,-33.313
-0.020,0.952,0.244,-5.198,-7.504,-34.992
-0.035,0.954,0.232,-4.496,-6.557,-35.779
-0.045,0.955,0.243,-6.061,-8.328,-35.351
-0.042,0.964,0.220,-6.687,-9.878,-35.550
-0.030,0.962,0.224,-7.099,-4.214,-34.641
-0.031,0.957,0.237,-7.840,0.427,-32.176
-0.061,0.946,0.230,-9.122,0.069,-28.489
-0.055,0.945,0.240,-9.969,-1.847,-24.588
-0.060,0.963,0.238,-10.092,-0.992,-21.947
-0.089,0.955,0.253,-9.725,-0.847,-21.053
-0.090,0.961,0.262,-8.870,-2.603,-19.313

-0.362,1.112,0.365,21.962,24.992,-6.885
-0.520,1.136,0.403,22.145,33.328,3.015
-0.713,1.216,0.454,23.275,38.374,22.573
-0.946,1.253,0.531,27.351,29.870,55.542
-1.138,1.253,0.568,34.099,20.237,99.397
-1.305,1.235,0.548,44.466,13.649,148.275
-1.456,1.129,0.577,60.573,11.985,211.924
-1.517,1.008,0.574,79.916,9.740,250.130
-1.411,0.865,0.557,99.130,1.756,250.130
-1.320,0.657,0.579,107.260,-25.145,250.130
-0.974,0.392,0.509,112.527,-74.412,250.130
-0.517,0.167,0.301,121.427,-125.588,250.130
-0.115,0.071,0.116,128.916,-146.176,250.130
0.302,0.031,-0.085,133.084,-142.298,250.130
0.712,-0.027,-0.261,133.053,-108.939,250.130
1.099,-0.025,-0.390,123.221,-62.649,250.130
1.365,-0.056,-0.468,107.130,-26.298,250.130
1.565,-0.054,-0.491,87.336,-2.084,250.130
1.728,-0.043,-0.479,65.885,11.206,250.130
1.797,-0.046,-0.503,46.069,16.573,236.573
1.849,-0.060,-0.490,29.763,22.687,155.702
1.905,-0.001,-0.454,12.710,17.214,75.679
1.894,0.027,-0.419,-5.214,6.794,-6.412
1.826,0.050,-0.402,-19.260,11.649,-74.664
1.671,0.098,-0.343,-29.153,27.771,-129.053
1.467,0.142,-0.246,-35.069,40.053,-167.794
1.281,0.195,-0.152,-38.626,43.885,-194.832
1.133,0.231,-0.096,-39.832,46.206,-212.649
1.041,0.277,-0.172,-38.947,48.832,-221.962
0.874,0.293,0.012,-37.916,51.069,-224.611
0.803,0.397,0.033,-38.504,48.832,-223.527
0.703,0.437,0.048,-41.130,47.176,-221.153
0.605,0.522,0.080,-47.061,42.282,-219.450
0.531,0.598,0.115,-53.168,38.092,-217.511
0.468,0.669,0.130,-58.252,36.023,-211.038
0.408,0.737,0.136,-59.000,34.794,-198.840
0.366,0.779,0.171,-54.802,38.763,-182.763
0.332,0.822,0.206,-47.595,37.947,-162.947
0.309,0.846,0.241,-41.244,31.626,-142.267
0.289,0.872,0.276,-34.649,21.023,-122.168
0.256,0.893,0.290,-29.649,8.252,-104.695
0.241,0.915,0.293,-25.893,-4.092,-89.511
0.230,0.941,0.287,-24.450,-12.305,-79.046
0.212,0.954,0.305,-23.878,-19.298,-68.260
0.222,0.962,0.288,-22.855,-26.298,-57.771
0.212,0.981,0.275,-21.618,-28.550,-49.718
0.209,0.994,0.265,-20.092,-28.962,-43.305
0.198,0.982,0.249,-18.641,-28.924,-37.282
0.208,0.968,0.240,-17.763,-29.206,-31.802
0.207,0.978,0.250,-17.740,-28.450,-28.015
0.210,0.977,0.238,-17.779,-27.527,-26.191
0.203,0.964,0.232,-18.366,-26.595,-26.137
0.196,0.953,0.263,-19.443,-26.954,-28.130
0.179,0.923,0.260,-21.305,-29.290,-31.893
0.183,0.888,0.242,-22.000,-34.168,-36.198
0.174,0.923,0.230,-19.290,-46.550,-40.122
0.211,0.951,0.241,-14.824,-53.962,-41.366
0.255,0.978,0.217,-6.817,-54.504,-41.924
0.264,1.001,0.183,2.710,-43.802,-40.458
0.267,0.992,0.169,10.740,-29.603,-38.069
0.257,0.984,0.155,17.260,-17.420,-35.336
0.246,0.969,0.152,21.977,-8.221,-32.702
0.237,0.943,0.138,25.725,0.443,-30.359
0.232,0.940,0.122,28.656,6.282,-29.504
0.222,0.930,0.119,29.557,8.145,-30.053
0.221,0.927,0.097,28.519,5.924,-31.672
0.223,0.937,0.076,26.145,0.550,-34.229
0.235,0.942,0.060,23.344,-4.061,-36.282
0.240,0.956,0.032,18.931,-5.298,-38.023
0.245,0.960,0.008,13.473,-1.565,-39.229
0.250,0.958,0.004,7.076,2.969,-39.611
0.244,0.953,0.008,-0.672,6.656,-39.733
0.236,0.956,0.021,-8.374,8.298,-40.458
0.225,0.953,0.019,-15.305,9.687,-41.824
0.220,0.953,0.024,-21.328,12.656,-43.832
0.212,0.943,0.038,-25.786,16.298,-44.733
0.198,0.940,0.059,-27.870,17.176,-44.504
0.189,0.961,0.076,-28.046,18.107,-43.550
0.187,0.945,0.102,-27.221,18.786,-42.321
0.173,0.948,0.137,-26.580,17.893,-41.534
0.171,0.947,0.156,-27.145,16.000,-41.901
0.162,0.947,0.159,-28.053,15.473,-43.489
0.163,0.960,0.165,-28.305,15.305,-45.977
0.140,0.958,0.184,-27.115,17.008,-47.427
0.125,0.956,0.184,-24.481,17.237,-47.221
0.109,0.960,0.189,-21.168,16.916,-46.053
0.098,0.966,0.199,-17.344,15.450,-44.298
0.091,0.969,0.203,-14.038,15.412,-42.557
0.084,0.968,0.208,-11.344,14.443,-40.061
0.078,0.963,0.216,-9.756,10.405,-37.779
0.080,0.958,0.223,-9.107,6.847,-35.954
0.077,0.963,0.205,-8.336,4.298,-34.985
0.084,0.966,0.205,-8.130,3.275,-35.466
0.074,0.953,0.206,-8.061,2.779,-36.656
0.069,0.954,0.208,-8.031,2.275,-37.763
0.055,0.965,0.206,-7.725,2.176,-39.038
0.052,0.966,0.197,-7.145,2.649,-39.466
0.047,0.969,0.201,-6.702,3.962,-39.076
0.043,0.979,0.197,-6.099,4.947,-38.099
0.034,0.967,0.192,-5.214,5.740,-36.229
0.029,0.966,0.191,-4.748,6.481,-35.046
0.015,0.961,0.190,-4.618,6.450,-34.084
0.012,0.966,0.200,-4.527,6.656,-34.260
-0.007,0.972,0.197,-5.137,6.992,-33.817
-0.013,0.977,0.191,-5.748,7.099,-32.924
-0.017,0.978,0.203,-5.977,6.031,-30.863
-0.017,0.978,0.199,-6.023,6.069,-28.366
-0.024,0.971,0.208,-5.817,5.137,-26.427
-0.012,0.969,0.208,-6.130,3.015,-24.580
-0.016,0.970,0.207,-6.496,2.252,-23.359
-0.011,0.960,0.198,-6.611,2.740,-23.557
-0.019,0.953,0.200,-6.679,3.115,-24.489
-0.019,0.965,0.204,-6.473,2.588,-25.771
-0.029,0.966,0.188,-6.031,4.580,-26.504
-0.035,0.969,0.208,-5.313,7.206,-26.733
-0.040,0.966,0.201,-5.305,8.282,-25.992
-0.044,0.966,0.201,-5.840,8.405,-24.328
-0.042,0.964,0.204,-6.191,7.000,-22.611
-0.049,0.956,0.209,-6.405,4.176,-21.718

-0.451,1.083,0.309,21.573,60.878,-2.817
-0.660,1.189,0.378,28.076,86.069,-3.305
-0.930,1.192,0.455,37.076,97.802,5.191
-1.107,1.168,0.489,48.664,94.565,32.092
-1.192,1.096,0.459,63.496,97.145,88.260
-1.313,1.133,0.514,75.374,88.061,165.710
-1.378,1.033,0.467,82.031,67.389,250.130
-1.337,0.940,0.516,85.435,23.939,250.130
-1.139,0.809,0.515,87.573,-42.641,250.130
-0.841,0.569,0.387,95.130,-106.206,250.130
-0.568,0.422,0.263,105.679,-144.695,250.130
-0.265,0.302,0.112,117.939,-162.702,250.130
0.033,0.173,-0.040,127.427,-160.954,250.130
0.304,0.149,-0.148,132.237,-145.115,250.130
0.804,0.094,-0.358,130.458,-97.901,250.130
0.950,0.115,-0.378,119.954,-73.153,250.130
1.212,0.124,-0.425,108.733,-37.382,250.130
1.265,0.144,-0.617,98.137,11.496,250.130
1.352,0.128,-0.551,81.855,53.992,250.130
1.336,0.120,-0.499,63.252,68.489,250.130
1.527,0.198,-0.531,45.427,58.573,250.130
1.465,0.154,-0.465,26.695,46.832,216.405
1.464,0.128,-0.495,12.084,31.916,151.458
1.587,0.191,-0.493,-3.282,20.168,81.351
1.584,0.181,-0.484,-17.893,18.504,14.557
1.555,0.179,-0.465,-32.481,25.443,-49.145
1.431,0.206,-0.402,-44.336,36.977,-94.405
1.310,0.239,-0.316,-53.137,46.061,-124.725
1.194,0.270,-0.268,-57.573,56.656,-145.618
1.066,0.328,-0.147,-58.260,62.206,-160.061
0.961,0.323,-0.109,-58.107,56.954,-169.725
0.870,0.373,-0.070,-55.336,56.458,-172.214
0.806,0.401,-0.030,-52.985,57.847,-172.267
0.725,0.458,0.014,-53.038,53.885,-171.580
0.685,0.507,0.036,-54.130,46.496,-170.458
0.653,0.557,0.047,-55.000,40.939,-166.122
0.618,0.595,0.068,-55.267,37.771,-158.847
0.599,0.646,0.094,-55.840,34.908,-150.046
0.579,0.688,0.109,-58.366,30.695,-141.122
0.563,0.725,0.135,-61.412,27.115,-134.450
0.556,0.750,0.150,-63.992,25.115,-127.275
0.531,0.765,0.157,-65.206,26.137,-120.908
0.517,0.790,0.195,-66.573,29.519,-116.710
0.482,0.802,0.224,-68.649,27.702,-113.466
0.461,0.809,0.232,-70.450,21.221,-110.061
0.455,0.814,0.254,-70.977,14.206,-105.924
0.455,0.837,0.265,-69.588,10.519,-101.420
0.443,0.832,0.289,-65.618,8.282,-97.878
0.425,0.829,0.299,-61.229,6.389,-96.153
0.409,0.839,0.307,-55.550,4.771,-96.733
0.395,0.835,0.302,-48.374,5.160,-97.916
0.380,0.840,0.300,-40.985,7.221,-100.061
0.359,0.850,0.296,-32.916,8.931,-102.763
0.329,0.862,0.293,-26.221,12.504,-105.435
0.298,0.877,0.289,-20.260,16.985,-108.244
0.270,0.886,0.304,-16.198,18.450,-109.519
0.244,0.893,0.300,-13.092,17.206,-109.710
0.220,0.917,0.302,-10.496,15.328,-109.313
0.203,0.929,0.284,-7.344,14.397,-108.641
0.177,0.936,0.284,-4.458,14.244,-106.733
0.148,0.930,0.282,-2.191,13.053,-103.878
0.116,0.952,0.269,-0.145,10.214,-100.504
0.095,0.953,0.252,1.779,7.573,-96.824
0.078,0.959,0.243,3.405,4.618,-92.344
0.074,0.967,0.226,5.099,0.832,-85.985
0.065,0.962,0.216,6.679,-0.573,-79.420
0.069,0.965,0.210,6.901,-0.664,-73.244
0.072,0.958,0.206,6.405,0.542,-67.656
0.070,0.969,0.198,4.977,3.397,-63.191
0.062,0.980,0.196,2.687,6.122,-59.435
0.048,0.972,0.209,0.435,7.252,-56.824
0.049,0.970,0.201,-0.992,7.710,-55.206
0.040,0.978,0.219,-2.427,7.351,-54.038
0.025,0.977,0.213,-3.244,4.763,-52.534
0.028,0.966,0.217,-3.725,2.153,-50.328
0.021,0.968,0.214,-3.794,1.092,-47.519
0.033,0.955,0.208,-3.389,1.435,-44.298
0.030,0.944,0.224,-2.382,2.191,-41.519
0.032,0.951,0.220,-1.641,4.000,-40.802
0.037,0.957,0.224,-0.725,5.763,-41.000
0.026,0.944,0.225,0.664,6.122,-42.687
0.021,0.948,0.235,2.328,5.901,-44.405
0.013,0.959,0.227,3.763,6.374,-45.626
-0.006,0.960,0.234,4.397,5.832,-45.824
-0.014,0.963,0.211,5.053,5.023,-45.511
-0.018,0.966,0.210,6.031,4.420,-44.389
-0.020,0.956,0.207,6.206,3.137,-42.702
-0.022,0.963,0.201,5.954,2.511,-40.985
-0.016,0.956,0.200,4.992,2.702,-40.252
-0.025,0.956,0.193,3.924,3.489,-40.427
-0.028,0.956,0.184,2.427,4.382,-40.885
-0.026,0.960,0.185,0.435,5.412,-41.321
-0.042,0.963,0.193,-2.282,6.504,-42.229
-0.054,0.965,0.191,-4.214,7.595,-42.611
-0.064,0.970,0.202,-5.076,7.084,-42.328
-0.075,0.975,0.204,-4.947,6.702,-41.076
-0.091,0.963,0.210,-4.550,6.534,-39.244
-0.093,0.969,0.214,-3.374,6.641,-37.504
-0.108,0.972,0.223,-1.763,7.061,-36.069
-0.104,0.973,0.219,0.168,6.756,-34.397
-0.113,0.966,0.228,1.366,6.336,-32.519
-0.116,0.972,0.227,2.053,6.099,-30.076
-0.122,0.978,0.227,2.366,5.771,-28.229
-0.126,0.976,0.217,2.275,4.550,-26.702
-0.134,0.980,0.227,2.160,3.160,-25.008
-0.143,0.975,0.219,2.481,0.267,-22.885
-0.133,0.969,0.224,2.519,-1.267,-20.237
-0.135,0.969,0.212,2.626,-1.008,-17.786
-0.131,0.966,0.206,2.679,-0.443,-16.038
-0.133,0.973,0.198,2.786,-0.031,-15.229
-0.132,0.977,0.203,3.046,0.328,-14.450
-0.133,0.973,0.204,3.130,1.664,-13.885
-0.144,0.970,0.201,3.595,2.344,-12.969
-0.141,0.974,0.203,3.786,2.427,-10.985
-0.145,0.964,0.201,3.832,1.962,-9.084
-0.149,0.969,0.192,3.473,0.901,-7.496
-0.142,0.966,0.195,2.855,-0.160,-5.847
-0.131,0.954,0.190,2.321,-1.229,-4.580
-0.123,0.958,0.187,1.687,-0.733,-3.183

-0.369,1.132,0.356,24.870,67.458,-26.099
-0.662,1.254,0.441,46.076,99.443,-35.740
-1.182,1.343,0.564,81.855,96.244,-33.557
-1.534,1.213,0.634,120.443,66.305,1.817
-1.580,1.167,0.555,149.626,66.908,90.954
-1.503,1.254,0.450,155.221,74.282,219.435
-1.518,1.171,0.392,143.969,82.992,250.130
-1.502,0.932,0.460,128.305,27.099,250.130
-1.160,0.662,0.372,119.725,-47.672,250.130
-0.731,0.511,0.193,118.344,-101.160,250.130
-0.343,0.332,0.009,119.015,-144.947,250.130
0.003,0.229,-0.166,119.405,-162.679,250.130
0.350,0.119,-0.380,115.282,-153.321,250.130
0.756,0.058,-0.557,98.588,-118.122,250.130
1.093,0.040,-0.700,71.053,-65.046,250.130
1.359,0.040,-0.767,41.237,-1.992,250.130
1.522,0.052,-0.726,13.084,51.908,250.130
1.573,0.091,-0.612,-9.908,78.031,207.954
1.577,0.120,-0.535,-23.405,80.489,141.153
1.576,0.178,-0.432,-30.153,70.023,78.000
1.536,0.235,-0.373,-31.832,54.374,26.137
1.486,0.273,-0.323,-31.244,38.672,-22.702
1.392,0.323,-0.310,-30.000,29.260,-63.359
1.271,0.366,-0.296,-30.115,30.542,-98.847
1.128,0.421,-0.274,-32.053,40.687,-126.153
0.977,0.481,-0.223,-35.038,49.527,-144.374
0.854,0.524,-0.181,-38.794,52.481,-157.321
0.762,0.581,-0.136,-43.076,51.885,-164.412
0.657,0.620,-0.093,-48.359,50.115,-167.588
0.596,0.730,-0.050,-53.443,48.733,-165.229
0.495,0.711,-0.006,-55.710,45.947,-160.298
0.468,0.780,0.000,-57.450,42.099,-149.389
0.419,0.798,0.020,-58.260,37.282,-136.237
0.396,0.823,0.049,-59.153,30.794,-122.901
0.398,0.856,0.066,-61.023,23.046,-109.336
0.377,0.854,0.077,-63.863,13.611,-94.511
0.402,0.869,0.094,-66.466,8.802,-81.405
0.393,0.876,0.114,-68.389,8.634,-71.160
0.389,0.881,0.148,-70.527,8.351,-65.153
0.386,0.885,0.169,-71.573,7.977,-62.405
0.377,0.898,0.189,-71.023,7.748,-60.031
0.381,0.895,0.197,-68.962,8.634,-58.763
0.378,0.907,0.216,-65.779,10.168,-56.901
0.367,0.900,0.212,-61.748,11.252,-55.084
0.360,0.893,0.230,-57.328,11.183,-53.473
0.335,0.893,0.244,-52.618,10.611,-53.641
0.323,0.888,0.237,-48.176,11.076,-54.588
0.291,0.893,0.244,-43.489,13.725,-58.122
0.251,0.910,0.273,-38.878,16.107,-63.214
0.214,0.917,0.287,-34.687,16.817,-67.473
0.190,0.933,0.296,-30.137,15.962,-69.969
0.175,0.939,0.285,-25.969,16.191,-70.031
0.158,0.940,0.277,-22.649,16.924,-69.229
0.155,0.948,0.265,-20.313,18.412,-68.450
0.132,0.948,0.273,-18.939,17.420,-67.489
0.114,0.950,0.273,-18.176,15.176,-67.214
0.097,0.961,0.261,-17.168,13.115,-67.550
0.077,0.966,0.278,-15.634,12.061,-68.229
0.062,0.964,0.282,-12.641,11.137,-67.252
0.045,0.959,0.274,-7.656,9.420,-63.031
0.048,0.963,0.261,-3.046,8.031,-56.985
0.042,0.967,0.258,0.687,7.504,-50.748
0.051,0.967,0.244,2.847,5.389,-44.908
0.058,0.970,0.230,3.115,3.916,-40.748
0.063,0.957,0.222,2.618,3.802,-38.405
0.070,0.946,0.215,0.885,3.603,-37.748
0.075,0.955,0.208,-1.260,3.229,-38.260
0.084,0.959,0.198,-3.794,5.504,-40.344
0.083,0.954,0.200,-5.641,8.466,-42.305
0.066,0.960,0.197,-7.603,10.496,-43.382
0.065,0.955,0.198,-8.504,11.084,-43.031
0.058,0.952,0.202,-9.076,12.084,-41.901
0.059,0.937,0.194,-9.656,12.107,-40.679
0.055,0.935,0.203,-11.290,9.740,-39.580
0.058,0.938,0.215,-13.214,8.725,-39.573
0.057,0.945,0.220,-14.260,8.710,-40.580
0.052,0.942,0.210,-14.290,8.420,-41.496
0.052,0.931,0.228,-13.847,8.924,-42.473
0.044,0.929,0.223,-13.221,11.626,-43.840
0.035,0.934,0.234,-12.710,14.947,-44.977
0.018,0.934,0.240,-11.863,15.924,-46.649
-0.002,0.943,0.253,-10.008,13.756,-47.504
-0.013,0.941,0.261,-8.641,12.153,-47.405
-0.026,0.950,0.267,-7.710,10.321,-46.832
-0.035,0.945,0.257,-7.008,8.420,-45.809
-0.040,0.944,0.268,-6.137,5.412,-44.305
-0.043,0.934,0.260,-5.840,3.740,-42.832
-0.051,0.940,0.246,-6.160,3.557,-42.664
-0.059,0.940,0.258,-6.298,3.489,-42.244
-0.064,0.947,0.253,-5.947,3.496,-42.351
-0.066,0.948,0.262,-5.351,4.473,-41.901
-0.080,0.951,0.255,-4.664,5.840,-41.237
-0.086,0.953,0.259,-4.115,6.779,-40.550
-0.104,0.954,0.260,-3.458,7.084,-39.336
-0.104,0.946,0.245,-2.794,7.878,-37.084
-0.116,0.954,0.246,-2.588,10.130,-35.366
-0.123,0.956,0.255,-2.901,10.115,-34.603
-0.133,0.951,0.252,-3.679,9.382,-33.763
-0.147,0.957,0.259,-4.282,9.130,-33.183
-0.158,0.959,0.255,-5.504,10.038,-32.206
-0.168,0.966,0.257,-6.916,10.702,-30.992
-0.172,0.954,0.258,-7.916,10.847,-29.015
-0.171,0.961,0.255,-8.740,11.076,-26.328
-0.187,0.948,0.258,-8.664,10.366,-23.740
-0.186,0.943,0.259,-8.649,9.885,-20.908
-0.189,0.936,0.253,-8.481,9.221,-17.771
-0.184,0.943,0.268,-8.137,8.924,-14.893
-0.193,0.940,0.272,-7.366,8.924,-12.550
-0.196,0.945,0.286,-6.718,7.092,-10.260
-0.196,0.947,0.287,-6.069,5.023,-8.252
-0.193,0.940,0.286,-5.672,4.206,-6.664
-0.197,0.940,0.291,-5.183,3.649,-4.649
-0.188,0.947,0.297,-4.298,3.260,-2.870
-0.179,0.942,0.287,-3.168,2.458,-1.313
-0.180,0.941,0.299,-2.481,2.092,0.084
-0.172,0.939,0.286,-2.107,2.092,0.954
-0.175,0.935,0.279,-2.244,1.366,1.634
-0.162,0.930,0.292,-1.916,0.710,2.160
-0.155,0.932,0.283,-1.191,-0.206,3.481

-0.369,1.038,0.409,18.313,3.634,12.962
-0.485,1.114,0.440,23.412,13.031,16.137
-0.673,1.192,0.482,29.786,24.618,23.855
-0.880,1.236,0.522,39.748,24.756,38.015
-0.999,1.166,0.527,49.977,12.802,66.053
