aX,aY,aZ,gX,gY,gZ
0.104,0.488,0.001,2.206,-0.916,-0.618
0.101,0.489,0.004,1.847,-0.626,-0.565
0.101,0.492,0.008,1.664,-0.466,-0.435
0.100,0.489,0.013,1.626,-0.344,-0.313

-0.090,0.214,1.154,-47.053,30.527,-2.634
-0.164,0.281,1.314,-29.840,14.389,-4.649
-0.197,0.299,1.317,-12.824,0.626,-3.168
-0.183,0.293,1.134,0.687,-6.939,0.298
-0.162,0.246,0.901,8.702,-10.046,4.221
-0.108,0.206,0.699,12.115,-11.115,7.595
-0.026,0.189,0.557,12.802,-8.947,10.229
0.041,0.190,0.491,12.115,-4.573,11.885
0.073,0.191,0.471,10.992,-2.115,12.420
0.114,0.208,0.455,9.878,-2.893,11.885
0.167,0.237,0.436,9.359,-4.183,10.740
0.207,0.256,0.414,9.924,-4.458,9.137
0.232,0.274,0.397,11.099,-4.198,7.107
0.242,0.290,0.376,12.458,-3.847,4.832
0.240,0.305,0.359,13.771,-3.534,2.542
0.223,0.318,0.338,15.000,-3.321,0.405
0.198,0.327,0.311,16.084,-3.748,-1.336
0.175,0.340,0.281,16.786,-4.931,-2.550
0.156,0.357,0.249,17.069,-6.328,-3.359
0.140,0.373,0.218,17.076,-7.695,-3.824
0.132,0.386,0.193,16.947,-8.702,-3.847
0.125,0.398,0.168,16.656,-9.443,-3.595
0.125,0.406,0.143,16.221,-9.634,-3.206
0.129,0.418,0.120,15.664,-8.824,-2.832
0.128,0.427,0.105,14.969,-7.542,-2.496
0.127,0.436,0.095,14.107,-6.397,-2.153
0.127,0.440,0.083,13.183,-5.450,-1.809
0.126,0.445,0.076,12.313,-4.794,-1.550
0.128,0.444,0.069,11.580,-4.305,-1.374
0.128,0.443,0.063,10.863,-3.977,-1.336
0.128,0.450,0.056,10.122,-4.046,-1.435
0.128,0.452,0.048,9.275,-4.214,-1.588
0.128,0.460,0.041,8.359,-4.237,-1.763
0.129,0.468,0.034,7.519,-3.954,-1.939
0.128,0.466,0.031,6.916,-3.450,-1.992
0.127,0.467,0.028,6.527,-2.641,-1.969
0.125,0.472,0.028,6.229,-1.901,-1.992
0.120,0.474,0.032,5.954,-1.443,-1.969
0.114,0.474,0.028,5.740,-1.145,-1.855
0.112,0.477,0.028,5.519,-0.931,-1.664
0.112,0.479,0.026,5.168,-1.053,-1.359
0.113,0.484,0.023,4.710,-1.405,-1.031
0.118,0.482,0.022,4.221,-1.588,-0.733
0.123,0.481,0.022,3.771,-1.519,-0.511
0.125,0.480,0.023,3.382,-1.412,-0.405
0.128,0.478,0.024,3.099,-1.160,-0.374
0.131,0.480,0.027,2.893,-0.786,-0.443
0.133,0.479,0.031,2.756,-0.588,-0.542
0.133,0.479,0.031,2.718,-0.496,-0.626
0.136,0.480,0.032,2.786,-0.466,-0.733

0.063,0.461,-0.918,-25.878,-9.153,4.527
0.055,0.362,-0.874,-44.084,22.458,9.924
0.042,0.222,-0.598,-60.458,47.847,11.191
0.043,0.118,-0.245,-70.137,65.107,9.031
0.003,0.064,0.134,-71.840,76.435,5.153
-0.180,0.025,0.602,-67.328,73.458,-0.176
-0.276,0.044,1.059,-57.015,44.771,-4.130
-0.209,0.148,1.335,-41.573,19.595,-5.534
-0.173,0.189,1.418,-22.588,6.237,-6.130
-0.178,0.181,1.339,-4.870,-1.000,-5.977
-0.205,0.199,1.143,7.336,-6.191,-4.992
-0.213,0.209,0.913,13.557,-12.198,-2.977
-0.168,0.223,0.697,15.710,-16.710,-0.366
-0.093,0.229,0.529,15.824,-17.405,2.015
