aX,aY,aZ,gX,gY,gZ
0.770,-0.387,0.115,8.972,20.569,125.732
0.778,-0.360,0.112,5.188,19.043,120.789
0.869,-0.329,0.094,2.197,19.104,114.990
0.773,-0.365,0.083,4.639,19.775,107.056
0.808,-0.387,0.093,-1.709,19.470,99.792
0.816,-0.395,0.100,2.258,17.944,98.511
0.819,-0.382,0.073,14.771,19.714,95.764
0.833,-0.352,0.051,15.442,21.545,91.248
0.845,-0.353,0.028,13.794,20.508,84.534
0.846,-0.362,0.023,11.414,17.578,79.041
0.860,-0.353,0.030,9.277,13.611,77.209
0.868,-0.350,0.036,9.521,10.315,75.500
0.873,-0.340,0.049,5.859,7.751,73.486
0.885,-0.339,0.063,2.686,6.287,70.801
0.899,-0.334,0.070,0.305,6.592,68.115
0.894,-0.332,0.068,-1.953,7.690,65.613
0.905,-0.339,0.062,-3.967,8.484,63.477
0.911,-0.352,0.055,-3.662,8.179,61.584
0.912,-0.346,0.054,-2.563,7.507,60.425
0.916,-0.333,0.055,0.488,5.920,59.937
0.926,-0.320,0.060,4.395,4.089,59.143
0.934,-0.309,0.064,7.019,2.808,58.167
0.935,-0.301,0.061,9.399,2.808,57.434
0.934,-0.273,0.048,11.780,4.395,57.129
0.935,-0.243,0.027,13.733,5.371,56.580
0.939,-0.220,0.011,13.672,4.028,54.749
0.943,-0.207,0.016,10.925,0.977,52.307
0.943,-0.215,0.028,6.653,-1.892,48.950
0.945,-0.226,0.042,2.686,-3.601,46.265
0.944,-0.219,0.056,0.183,-4.272,45.410
0.951,-0.199,0.061,0.854,-4.211,45.898
0.954,-0.171,0.062,2.808,-4.150,46.021
0.960,-0.152,0.066,3.662,-4.150,44.739
0.962,-0.149,0.071,4.761,-4.517,41.931
0.965,-0.151,0.076,4.822,-5.188,38.513
0.968,-0.146,0.077,4.883,-4.944,35.461
0.974,-0.145,0.073,6.775,-4.456,33.142
0.971,-0.143,0.075,6.409,-5.371,31.006
0.976,-0.149,0.080,3.967,-6.104,28.870
0.984,-0.163,0.086,3.113,-7.019,26.550
0.979,-0.161,0.104,2.930,-7.812,25.635
0.985,-0.154,0.114,3.479,-7.874,25.452
0.986,-0.152,0.118,3.723,-6.714,23.804
0.989,-0.158,0.118,3.357,-5.371,21.851
0.990,-0.169,0.124,2.197,-4.639,20.447
0.993,-0.167,0.132,1.404,-4.395,20.203
0.994,-0.160,0.134,2.625,-3.418,20.142
0.997,-0.163,0.125,3.845,-2.380,19.653
0.991,-0.163,0.119,3.174,-1.038,18.799
0.987,-0.150,0.111,3.784,0.000,18.799
0.990,-0.134,0.103,5.371,0.488,18.860
0.988,-0.120,0.097,5.737,0.183,17.822
0.985,-0.114,0.098,5.554,-0.122,15.991
0.986,-0.124,0.099,5.310,-0.244,13.794
0.984,-0.145,0.104,3.540,-0.244,12.268
0.986,-0.169,0.111,1.831,0.061,11.963
