aX,aY,aZ,gX,gY,gZ
0.090,1.445,-0.065,67.261,-114.502,541.504
0.177,1.756,0.187,79.651,-126.038,450.317
0.241,1.936,0.370,94.238,-121.704,365.540
0.305,2.097,0.491,58.289,-101.440,285.583
0.320,2.084,0.537,25.391,-74.219,196.960
0.321,1.906,0.562,10.376,-49.561,113.159
0.332,1.785,0.611,6.836,-31.982,53.650
0.374,1.720,0.652,27.466,-18.799,11.841
0.425,1.634,0.669,44.006,-4.333,-22.888
0.453,1.519,0.637,39.429,12.573,-53.833
0.539,1.422,0.564,30.090,27.344,-75.256
0.503,1.389,0.493,24.536,34.668,-87.158
0.568,1.303,0.401,16.602,37.842,-97.412
0.575,1.298,0.356,-0.305,33.569,-104.919
0.614,1.223,0.312,-8.789,30.334,-117.493
0.640,1.047,0.278,-11.658,29.541,-135.315
0.669,0.852,0.237,-19.714,29.419,-149.414
0.688,0.670,0.204,-23.193,27.710,-153.748
0.702,0.572,0.196,-25.269,26.611,-148.010
0.721,0.499,0.185,-24.414,28.137,-141.052
0.731,0.433,0.149,-23.682,31.677,-135.071
0.727,0.379,0.094,-26.306,36.133,-129.028
0.729,0.334,0.035,-26.855,38.818,-122.864
0.733,0.306,-0.013,-25.208,37.292,-116.333
0.739,0.294,-0.045,-23.682,32.104,-109.680
0.748,0.284,-0.059,-23.376,25.024,-103.394
0.759,0.278,-0.057,-24.170,17.883,-98.450
0.777,0.249,-0.056,-24.231,10.803,-95.398
0.797,0.208,-0.048,-24.902,3.479,-93.079
0.816,0.176,-0.025,-24.597,-4.150,-89.783
0.846,0.146,0.003,-19.714,-12.146,-85.510
0.874,0.119,0.036,-13.916,-17.334,-80.872
0.892,0.118,0.070,-10.071,-19.287,-75.012
0.918,0.133,0.087,-5.310,-19.409,-68.481
0.934,0.159,0.099,-3.357,-17.700,-61.523
0.937,0.214,0.109,-5.676,-14.709,-55.420
0.944,0.250,0.104,-3.540,-12.268,-53.040
0.948,0.268,0.100,-2.563,-11.902,-53.833
0.955,0.281,0.115,-4.456,-13.611,-55.298
0.962,0.278,0.149,-6.165,-16.663,-57.434
0.970,0.249,0.185,-6.775,-18.311,-60.303
0.979,0.202,0.213,-7.507,-17.822,-62.805
0.983,0.147,0.228,-7.080,-14.893,-63.843
0.990,0.110,0.234,-4.822,-10.315,-61.646
0.986,0.097,0.225,-0.671,-5.371,-56.824
0.984,0.112,0.202,3.662,-0.977,-50.659
0.981,0.134,0.173,6.714,2.258,-45.776
0.970,0.151,0.144,8.301,3.479,-43.274
0.965,0.163,0.119,7.812,2.380,-41.565
0.956,0.183,0.109,5.127,0.061,-39.673
0.950,0.188,0.106,4.089,-2.930,-38.635
0.947,0.184,0.113,2.075,-6.897,-38.818
0.949,0.173,0.130,-0.977,-10.864,-39.368
0.954,0.152,0.150,-2.319,-13.489,-40.039
0.958,0.128,0.167,-2.197,-14.526,-40.344
0.963,0.106,0.174,-2.075,-14.404,-39.490
0.974,0.089,0.177,-2.502,-13.428,-38.208
0.979,0.069,0.188,-2.441,-12.573,-36.438
0.982,0.050,0.193,-1.282,-10.498,-34.668
0.983,0.041,0.187,0.183,-7.324,-31.555
0.985,0.037,0.173,2.075,-4.028,-27.771
0.984,0.053,0.170,1.648,-2.075,-23.987
0.982,0.071,0.171,1.892,-1.648,-20.874
0.985,0.067,0.169,3.174,-1.526,-19.836
0.988,0.067,0.178,1.465,-1.770,-19.348
0.986,0.062,0.187,0.977,-1.770,-19.104
0.986,0.067,0.198,2.625,-1.465,-18.127
0.982,0.074,0.200,4.578,-0.732,-17.395
0.981,0.076,0.191,5.371,0.671,-17.395
0.979,0.072,0.181,3.967,2.014,-17.639
0.977,0.070,0.184,2.441,2.014,-17.700
0.979,0.063,0.190,3.235,0.610,-17.761
0.982,0.056,0.193,3.479,0.183,-17.639
0.983,0.062,0.197,1.709,0.549,-17.273
0.980,0.054,0.195,2.625,1.404,-17.578
0.983,0.044,0.189,3.540,2.869,-18.188
0.982,0.031,0.177,2.869,4.028,-18.066
0.981,0.023,0.169,2.319,4.272,-17.029
0.988,0.012,0.172,1.282,3.479,-15.564
0.976,0.013,0.173,-0.305,3.052,-14.282
0.982,-0.004,0.157,0.671,4.028,-13.367
0.982,-0.017,0.154,2.441,2.136,-11.963
0.982,-0.008,0.167,0.183,0.061,-9.399
0.981,0.002,0.181,0.427,-1.526,-7.263
0.981,0.013,0.192,1.404,-2.319,-5.981
0.987,0.030,0.197,0.916,-1.892,-5.005
0.984,0.034,0.197,0.732,-0.732,-4.944
0.978,0.049,0.196,0.366,0.671,-4.700
0.979,0.059,0.189,1.587,1.831,-5.310
0.984,0.045,0.182,3.418,2.502,-6.775
0.977,0.041,0.184,1.099,2.625,-7.874
0.984,0.019,0.181,1.221,2.319,-8.850
0.990,-0.001,0.185,2.686,1.038,-9.033
0.988,-0.008,0.189,1.221,0.488,-7.568
0.986,-0.008,0.190,0.916,0.549,-5.310
0.989,-0.000,0.190,1.892,0.793,-2.991
0.983,0.020,0.195,1.404,1.038,-1.343
0.982,0.030,0.193,1.526,1.831,-0.916
0.981,0.039,0.190,1.160,2.441,-1.038
0.981,0.035,0.184,1.160,2.563,-1.587
0.981,0.021,0.179,0.793,2.502,-2.441
0.979,0.016,0.179,-1.221,2.197,-2.380
0.979,0.025,0.184,-1.343,1.831,-1.709
0.978,0.026,0.185,0.427,1.648,-1.465
0.977,0.029,0.185,0.183,2.075,-1.709
0.974,0.034,0.188,-0.671,1.770,-1.953

1.157,-0.769,0.511,23.071,28.687,-11.169
1.197,-1.040,0.544,23.560,48.218,-4.761
1.095,-1.409,0.536,12.939,69.275,22.644
0.942,-1.672,0.476,-3.479,98.328,91.797
0.766,-1.613,0.304,-1.831,135.376,179.626
0.563,-1.225,0.032,33.142,165.405,268.860
0.457,-0.632,-0.259,64.026,177.307,341.309
0.331,-0.034,-0.488,85.449,161.682,381.592
0.299,0.400,-0.682,92.896,127.441,395.813
0.312,0.618,-0.744,76.843,76.538,396.790
0.358,0.771,-0.641,47.546,13.977,383.545
0.335,0.853,-0.411,27.039,-43.396,346.619
0.324,0.985,-0.153,12.634,-77.515,302.673
0.300,1.129,0.029,12.634,-86.060,267.578
0.311,1.316,0.129,19.226,-81.421,243.958
0.347,1.509,0.203,25.940,-76.843,218.079
0.396,1.657,0.315,29.724,-75.256,181.702
0.441,1.744,0.458,34.241,-73.364,135.437
0.474,1.773,0.568,38.757,-61.646,85.083
0.501,1.698,0.567,41.443,-35.217,32.593
0.536,1.572,0.463,40.161,-4.761,-12.146
0.556,1.462,0.338,36.133,15.259,-43.335
0.589,1.371,0.248,32.043,20.203,-64.209
0.631,1.277,0.216,24.536,13.611,-79.163
0.669,1.168,0.229,10.803,2.563,-92.102
0.714,1.036,0.262,-1.160,-6.042,-103.699
0.774,0.927,0.296,-10.925,-10.620,-110.718
0.744,0.843,0.319,-18.005,-8.911,-113.464
0.783,0.749,0.287,-21.912,-1.221,-115.173
0.755,0.708,0.268,-28.320,5.371,-114.441
0.762,0.679,0.222,-31.616,12.207,-114.563
0.759,0.623,0.159,-31.860,18.555,-119.202
0.745,0.526,0.109,-38.086,21.912,-125.305
0.747,0.430,0.063,-40.283,22.095,-128.723
0.751,0.363,0.039,-39.551,19.348,-127.502
0.757,0.312,0.028,-39.368,17.395,-124.939
0.779,0.266,0.004,-38.818,15.991,-121.582
0.796,0.207,-0.021,-39.001,12.817,-118.958
0.819,0.149,-0.040,-41.504,7.690,-115.417
0.839,0.104,-0.040,-42.664,1.526,-109.741
0.861,0.071,-0.030,-39.917,-4.089,-102.539
0.887,0.056,-0.013,-36.377,-9.766,-94.421
0.906,0.059,0.008,-33.386,-14.832,-86.182
0.925,0.079,0.027,-29.175,-18.005,-79.102
0.943,0.096,0.055,-23.804,-20.203,-73.975
0.961,0.104,0.085,-19.653,-21.240,-70.862
0.971,0.115,0.111,-18.005,-20.264,-69.092
0.982,0.112,0.122,-14.038,-18.250,-68.176
0.993,0.103,0.132,-11.414,-15.869,-66.956
0.999,0.095,0.137,-10.254,-13.489,-65.491
0.996,0.096,0.139,-8.423,-10.803,-62.805
0.998,0.109,0.140,-6.714,-8.850,-59.631
0.996,0.107,0.141,-4.517,-8.057,-57.861
0.990,0.096,0.139,-4.089,-7.202,-56.946
0.993,0.074,0.139,-4.456,-6.836,-55.725
0.997,0.047,0.145,-3.845,-7.385,-53.772
0.996,0.050,0.157,-3.418,-7.324,-50.110
1.001,0.054,0.161,-0.732,-6.226,-45.654
0.997,0.056,0.158,1.343,-3.479,-42.053
0.993,0.068,0.141,1.709,-0.549,-38.696
0.989,0.082,0.118,1.770,1.831,-35.461
0.982,0.092,0.101,1.770,2.563,-33.325
0.977,0.091,0.090,1.526,1.526,-32.654
0.981,0.073,0.088,0.610,-0.183,-32.471
0.981,0.065,0.107,-0.793,-2.808,-31.677
0.984,0.067,0.135,-0.549,-4.700,-29.724
0.985,0.065,0.149,2.075,-3.784,-28.198
0.983,0.064,0.142,3.479,-1.099,-27.100
0.985,0.063,0.125,3.479,1.648,-26.367
0.982,0.059,0.106,3.357,2.808,-25.635
0.982,0.060,0.093,2.563,2.197,-24.841
0.980,0.059,0.090,1.953,0.488,-23.804
0.982,0.048,0.093,2.014,-1.099,-23.376
0.984,0.045,0.106,0.000,-2.380,-22.766
0.989,0.039,0.122,-1.404,-3.601,-21.729
0.994,0.022,0.137,-0.916,-4.089,-21.667
1.000,0.002,0.145,-1.038,-3.662,-21.362
1.000,-0.008,0.148,-1.465,-2.380,-20.264
0.996,-0.012,0.141,-0.244,-0.732,-18.433
0.995,-0.008,0.125,1.526,0.854,-16.113
0.996,-0.003,0.114,2.136,1.343,-14.282
0.995,-0.005,0.110,2.136,0.244,-13.245
0.997,-0.014,0.113,1.709,-1.160,-12.268
0.996,-0.012,0.128,0.427,-2.563,-10.681
0.996,-0.014,0.141,0.122,-3.052,-8.850
0.995,0.001,0.155,-0.793,-2.441,-6.958
0.995,0.014,0.159,0.061,-1.465,-5.432
0.992,0.029,0.150,1.282,0.061,-5.066
0.986,0.039,0.142,1.343,1.343,-5.554
0.986,0.038,0.133,1.465,1.892,-6.897
0.988,0.024,0.125,1.526,1.648,-8.057
0.987,0.009,0.125,0.549,1.160,-8.789
0.991,-0.000,0.130,-0.244,0.183,-8.301
0.992,-0.005,0.141,-0.366,-0.854,-7.263
0.994,-0.009,0.146,-0.061,-1.038,-6.287
0.994,-0.023,0.140,0.183,-0.305,-5.432
0.997,-0.037,0.127,-1.160,0.671,-4.028
0.992,-0.029,0.124,-3.540,0.916,-1.526
0.992,-0.019,0.120,-2.808,0.061,0.549
0.994,-0.010,0.120,-2.930,-0.854,2.502
0.989,0.007,0.128,-5.188,-1.282,3.784
0.987,0.021,0.134,-4.150,-1.587,3.967
0.988,0.034,0.141,-2.563,-1.648,3.540
0.985,0.035,0.146,-2.563,-1.831,2.136
0.991,0.024,0.149,-2.930,-1.648,0.244
0.990,0.017,0.159,-3.723,-1.099,-0.854
0.990,0.008,0.166,-2.441,-0.549,-1.038
0.991,-0.000,0.164,-1.892,0.549,-1.099
0.986,0.002,0.157,-2.563,2.502,-0.793
0.990,0.007,0.142,-2.075,3.601,-0.244
0.989,0.010,0.129,-0.793,3.113,0.122
0.989,0.015,0.134,-1.343,1.648,0.427
0.989,0.015,0.144,-1.343,0.000,0.122
0.991,0.018,0.157,-0.671,-0.732,-0.183
0.994,0.019,0.164,0.366,-0.305,-0.549
