aX,aY,aZ,gX,gY,gZ
1.151,-1.263,0.031,-11.597,30.945,64.209
1.064,-1.515,0.084,-30.212,33.508,118.408
0.904,-1.672,0.110,-35.339,38.574,199.707
0.633,-1.673,0.048,-24.414,44.861,293.884
0.331,-1.429,-0.107,-21.118,52.307,392.761
0.053,-0.885,-0.286,-34.546,52.979,482.117
-0.191,-0.301,-0.444,-29.541,40.344,540.710
-0.344,0.215,-0.537,-5.066,12.573,571.655
-0.472,0.704,-0.516,11.719,-24.902,585.266
-0.540,1.134,-0.401,23.254,-65.308,602.051
-0.369,1.810,-0.177,43.518,-98.816,600.952
-0.293,2.129,0.085,114.380,-118.164,503.479
-0.064,2.266,0.284,155.273,-120.972,398.804
0.227,2.421,0.449,106.934,-106.384,295.166
0.399,2.143,0.539,65.308,-78.186,177.185
0.473,1.681,0.573,31.006,-48.645,84.656
0.538,1.443,0.544,7.507,-21.301,43.396
0.554,1.390,0.483,7.507,0.488,26.550
0.530,1.442,0.399,12.878,18.250,10.620
0.509,1.448,0.277,21.240,31.860,-11.841
0.484,1.445,0.183,21.912,35.522,-36.072
0.475,1.455,0.153,18.372,26.550,-56.396
0.473,1.461,0.184,15.442,10.498,-74.463
0.467,1.433,0.248,9.460,-4.333,-94.116
0.458,1.378,0.305,1.282,-14.587,-114.685
0.442,1.318,0.329,-6.287,-18.250,-133.484
0.429,1.248,0.326,-11.963,-16.846,-151.733
0.423,1.164,0.303,-12.939,-13.611,-170.166
0.407,1.083,0.286,-14.526,-10.376,-186.646
0.401,1.020,0.265,-20.081,-5.615,-201.538
0.403,0.932,0.232,-19.836,-0.183,-217.773
0.414,0.795,0.186,-13.855,5.676,-235.779
0.428,0.655,0.133,-7.996,10.681,-250.854
0.454,0.525,0.088,-2.808,12.329,-260.254
0.493,0.408,0.067,2.991,10.132,-265.198
0.547,0.340,0.042,9.216,6.470,-265.930
