aX,aY,aZ,gX,gY,gZ
0.737,-0.212,0.767,17.029,412.659,46.936
0.645,-0.107,0.466,36.987,480.713,61.462
0.496,0.003,0.097,53.345,531.311,68.665
0.429,0.163,-0.276,57.983,561.218,68.176
0.389,0.179,-0.666,64.758,556.091,60.608
0.365,0.200,-0.991,56.824,522.705,49.133
0.272,0.220,-1.201,39.734,470.581,42.114
0.240,0.214,-1.339,30.762,407.410,34.058
0.253,0.189,-1.377,20.447,341.614,26.367
0.244,0.126,-1.340,9.644,274.841,19.958
0.224,0.049,-1.275,0.122,218.872,15.320
0.215,-0.000,-1.226,-5.737,175.415,15.137
0.235,-0.045,-1.202,-8.423,141.296,18.250
0.234,-0.030,-1.172,-10.193,112.549,22.705
0.213,-0.042,-1.166,-8.728,88.318,24.780
0.228,-0.025,-1.185,-8.179,66.467,26.489
0.240,-0.006,-1.184,-10.864,42.908,29.419
0.237,-0.005,-1.175,-13.977,19.287,30.090
0.196,-0.008,-1.175,-19.287,-1.953,29.297
0.190,0.007,-1.207,-25.208,-21.423,28.320
0.202,0.023,-1.237,-27.344,-42.419,25.757
0.213,0.031,-1.228,-27.649,-68.115,21.484
0.254,0.055,-1.177,-28.687,-96.436,17.395
0.309,0.069,-1.103,-24.902,-124.146,12.390
0.338,0.067,-1.021,-20.935,-148.743,5.981
0.357,0.078,-0.946,-19.958,-167.786,0.427
0.421,0.087,-0.896,-16.907,-181.396,-3.601
0.466,0.086,-0.847,-12.146,-194.641,-7.629
0.513,0.092,-0.791,-11.658,-206.787,-11.841
0.567,0.095,-0.734,-11.353,-217.896,-16.541
0.618,0.098,-0.675,-10.071,-228.821,-20.813
0.667,0.101,-0.612,-9.766,-237.671,-23.376
0.716,0.100,-0.546,-10.925,-244.446,-25.513
0.759,0.090,-0.484,-11.536,-249.268,-28.748
0.800,0.059,-0.423,-10.681,-250.488,-33.813
0.814,0.011,-0.359,-9.949,-247.681,-39.124
0.826,-0.026,-0.293,-9.216,-240.845,-41.443
0.867,-0.046,-0.235,-6.409,-231.384,-40.466
0.902,-0.071,-0.181,0.793,-221.863,-37.842
0.934,-0.102,-0.132,7.141,-212.219,-34.973
0.959,-0.123,-0.087,7.202,-201.782,-31.860
0.998,-0.138,-0.044,3.113,-190.857,-27.832
1.019,-0.141,0.002,-1.831,-181.152,-21.606

1.336,-0.058,0.738,4.211,11.719,16.663
1.322,-0.022,0.999,-4.578,28.015,22.644
1.288,-0.024,1.185,0.183,65.857,24.658
1.158,-0.039,1.326,4.822,130.615,25.513
0.971,-0.052,1.382,8.423,227.478,23.437
0.766,-0.131,1.238,28.198,346.313,22.217
0.576,-0.133,0.895,37.903,466.675,26.672
0.402,-0.062,0.470,41.443,570.435,33.997
0.300,0.004,-0.024,56.885,634.521,39.917
0.189,0.099,-0.512,69.702,658.630,43.030
0.006,0.205,-1.003,77.881,648.682,41.382
-0.093,0.288,-1.521,79.895,607.849,36.316
0.002,0.374,-1.910,63.110,523.926,28.931
0.108,0.308,-2.016,46.387,399.841,13.611
0.150,0.132,-1.841,19.287,264.160,-3.601
0.226,-0.037,-1.521,-13.428,149.780,-10.620
0.273,-0.186,-1.176,-26.001,71.533,-5.798
0.306,-0.218,-0.916,-26.855,36.194,7.385
0.346,-0.185,-0.801,-21.423,37.292,21.484
0.336,-0.137,-0.825,-15.747,52.185,31.982
0.306,-0.073,-0.924,-13.855,67.444,36.560
0.280,-0.015,-1.032,-6.470,71.472,38.147
0.277,0.036,-1.116,-2.625,63.599,36.987
0.273,0.050,-1.156,-4.883,45.593,32.471
0.249,0.042,-1.155,-10.864,22.400,27.222
0.255,0.031,-1.155,-16.113,0.610,22.888
0.261,0.025,-1.154,-18.127,-19.104,18.860
0.269,0.033,-1.145,-17.517,-39.063,15.442
0.274,0.034,-1.133,-15.320,-58.838,11.841
0.303,0.035,-1.117,-14.404,-79.956,8.423
0.331,0.033,-1.088,-15.076,-100.830,4.456
0.363,0.038,-1.043,-15.076,-120.239,-0.122
0.375,0.041,-0.993,-10.193,-138.000,-5.005
0.401,0.053,-0.945,-4.028,-153.564,-10.498
0.452,0.056,-0.903,-0.916,-168.030,-15.686
0.511,0.061,-0.853,-1.892,-182.861,-20.020
